AVALANCES,"An avalanche is a rapid flow of snow down a slope, such as a hill or mountain.Avalanches can be set off spontaneously, by such factors as increased precipitation or snowpack weakening, or by external means such as humans, animals, and earthquakes. Primarily composed of flowing snow and air, large avalanches have the capability to capture and move ice, rocks, and trees. Avalanches occur in two general forms, or combinations thereof: slab avalanches made of tightly packed snow, triggered by a collapse of an underlying weak snow layer, and loose snow avalanches made of looser snow. After being set off, avalanches usually accelerate rapidly and grow in mass and volume as they capture more snow. If an avalanche moves fast enough, some of the snow may mix with the air, forming a powder snow avalanche. Though they appear to share similarities, avalanches are distinct from slush flows, mudslides, rock slides, and serac collapses. They are also different from large scale movements of ice. Avalanches can happen in any mountain range that has an enduring snowpack. They are most frequent in winter or spring, but may occur at any time of year. In mountainous areas, avalanches are among the most serious natural hazards to life and property, so great efforts are made in avalanche control. There are many classification systems for the different forms of avalanches, which vary according to their users' needs. Avalanches can be described by their size, destructive potential, initiation mechanism, composition, and dynamics. Most avalanches occur spontaneously during storms under increased load due to snowfall and/or erosion. The second largest cause of natural avalanches is metamorphic changes in the snowpack such as melting due to solar radiation. Other natural causes include rain, earthquakes, rockfall and icefall. Artificial triggers of avalanches include skiers, snowmobiles, and controlled explosive work. Contrary to popular belief, avalanches are not triggered by loud sound; the pressure from sound is orders of magnitude too small to trigger an avalanche. Avalanche initiation can start at a point with only a small amount of snow moving initially; this is typical of wet snow avalanches or avalanches in dry unconsolidated snow. However, if the snow has sintered into a stiff slab overlying a weak layer then fractures can propagate very rapidly, so that a large volume of snow, that may be thousands of cubic metres, can start moving almost simultaneously."
AVALANCES,"Avalanche initiation can start at a point with only a small amount of snow moving initially; this is typical of wet snow avalanches or avalanches in dry unconsolidated snow. However, if the snow has sintered into a stiff slab overlying a weak layer then fractures can propagate very rapidly, so that a large volume of snow, that may be thousands of cubic metres, can start moving almost simultaneously. A snowpack will fail when the load exceeds the strength. The load is straightforward; it is the weight of the snow. However, the strength of the snowpack is much more difficult to determine and is extremely heterogeneous. It varies in detail with properties of the snow grains, size, density, morphology, temperature, water content; and the properties of the bonds between the grains. These properties may all metamorphose in time according to the local humidity, water vapour flux, temperature and heat flux. The top of the snowpack is also extensively influenced by incoming radiation and the local air flow. One of the aims of avalanche research is to develop and validate computer models that can describe the evolution of the seasonal snowpack over time. A complicating factor is the complex interaction of terrain and weather, which causes significant spatial and temporal variability of the depths, crystal forms, and layering of the seasonal snowpack. Slab avalanches form frequently in snow that has been deposited, or redeposited by wind. They have the characteristic appearance of a block (slab) of snow cut out from its surroundings by fractures. Elements of slab avalanches include the following: a crown fracture at the top of the start zone, flank fractures on the sides of the start zones, and a fracture at the bottom called the stauchwall. The crown and flank fractures are vertical walls in the snow delineating the snow that was entrained in the avalanche from the snow that remained on the slope. Slabs can vary in thickness from a few centimetres to three metres. Slab avalanches account for around 90% of avalanche-related fatalities in backcountry users."
AVALANCES,"The largest avalanches form turbulent suspension currents known as powder snow avalanches or mixed avalanches, a kind of gravity current. These consist of a powder cloud, which overlies a dense avalanche. They can form from any type of snow or initiation mechanism, but usually occur with fresh dry powder. They can exceed speeds of 300 km/h (190 mph), and masses of 10,000,000 tonnes, their flows can travel long distances along flat valley bottoms and even uphill for short distances. In contrast to powder snow avalanches, wet snow avalanches are a low velocity suspension of snow and water, with the flow confined to the track surface. The low speed of travel is due to the friction between the sliding surface of the track and the water saturated flow. Despite the low speed of travel (≈10–40 km/h), wet snow avalanches are capable of generating powerful destructive forces, due to the large mass and density. The body of the flow of a wet snow avalanche can plough through soft snow, and can scour boulders, earth, trees, and other vegetation, leaving exposed and often scored ground in the avalanche track. Wet snow avalanches can be initiated from either loose snow releases, or slab releases, and only occur in snowpacks that are water saturated and isothermally equilibrated to the melting point of water. The isothermal characteristic of wet snow avalanches has led to the secondary term of isothermal slides found in the literature. At temperate latitudes wet snow avalanches are frequently associated with climatic avalanche cycles at the end of the winter season, when there is significant daytime warming. An ice avalanche occurs when a large piece of ice, such as from a serac or calving glacier, falls onto ice (such as the Khumbu Icefall), triggering a movement of broken ice chunks. The resulting movement is more analogous to a rockfall or a landslide than a snow avalanche. They are typically very difficult to predict and almost impossible to mitigate. People caught in avalanches can die from suffocation, trauma, or hypothermia. From ""1950 - 1951 to 2020 - 2021"" there were 1,169 people who died in avalanches in the United states. For the 11-year period ending April 2006 445 people died in avalanches throughout North America. On average, 28 people die in avalanches every winter in the United States. In 2001 it was reported that globally an average of 150 people die each year from avalanches. Three of the deadliest recorded avalanches have killed over a thousand people each."
AVALANCES,"As an avalanche moves down a slope it follows a certain pathway that is dependent on the slope's degree of steepness and the volume of snow/ice involved in the mass movement. The origin of an avalanche is called the Starting Point and typically occurs on a 30–45 degree slope. The body of the pathway is called the Track of the avalanche and usually occurs on a 20–30 degree slope. When the avalanche loses its momentum and eventually stops it reaches the Runout Zone. This usually occurs when the slope has reached a steepness that is less than 20 degrees. These degrees are not consistently true due to the fact that each avalanche is unique depending on the stability of the snowpack that it was derived from as well as the environmental or human influences that triggered the mass movement. Doug Fesler and Jill Fredston developed a conceptual model of the three primary elements of avalanches: terrain, weather, and snowpack. Terrain describes the places where avalanches occur, weather describes the meteorological conditions that create the snowpack, and snowpack describes the structural characteristics of snow that make avalanche formation possible. Avalanche formation requires a slope shallow enough for snow to accumulate but steep enough for the snow to accelerate once set in motion by the combination of mechanical failure (of the snowpack) and gravity. The angle of the slope that can hold snow, called the angle of repose, depends on a variety of factors such as crystal form and moisture content. Some forms of drier and colder snow will only stick to shallower slopes, while wet and warm snow can bond to very steep surfaces. In particular, in coastal mountains, such as the Cordillera del Paine region of Patagonia, deep snowpacks collect on vertical and even overhanging rock faces. The slope angle that can allow moving snow to accelerate depends on a variety of factors such as the snow's shear strength (which is itself dependent upon crystal form) and the configuration of layers and inter-layer interfaces. The snowpack on slopes with sunny exposures is strongly influenced by sunshine. Diurnal cycles of thawing and refreezing can stabilize the snowpack by promoting settlement. Strong freeze-thaw cycles result in the formation of surface crusts during the night and of unstable surface snow during the day. Slopes in the lee of a ridge or of another wind obstacle accumulate more snow and are more likely to include pockets of deep snow, wind slabs, and cornices, all of which, when disturbed, may result in avalanche formation. Conversely, the snowpack on a windward slope is often much shallower than on a lee slope."
AVALANCES,"Avalanches and avalanche paths share common elements: a start zone where the avalanche originates, a track along which the avalanche flows, and a runout zone where the avalanche comes to rest. The debris deposit is the accumulated mass of the avalanched snow once it has come to rest in the run-out zone. For the image at left, many small avalanches form in this avalanche path every year, but most of these avalanches do not run the full vertical or horizontal length of the path. The frequency with which avalanches form in a given area is known as the return period. The start zone of an avalanche must be steep enough to allow snow to accelerate once set in motion, additionally convex slopes are less stable than concave slopes, because of the disparity between the tensile strength of snow layers and their compressive strength. The composition and structure of the ground surface beneath the snowpack influences the stability of the snowpack, either being a source of strength or weakness. Avalanches are unlikely to form in very thick forests, but boulders and sparsely distributed vegetation can create weak areas deep within the snowpack through the formation of strong temperature gradients. Full-depth avalanches (avalanches that sweep a slope virtually clean of snow cover) are more common on slopes with smooth ground, such as grass or rock slabs. Generally speaking, avalanches follow drainages down-slope, frequently sharing drainage features with summertime watersheds. At and below tree line, avalanche paths through drainages are well defined by vegetation boundaries called trim lines, which occur where avalanches have removed trees and prevented regrowth of large vegetation. Engineered drainages, such as the avalanche dam on Mount Stephen in Kicking Horse Pass, have been constructed to protect people and property by redirecting the flow of avalanches. Deep debris deposits from avalanches will collect in catchments at the terminus of a run out, such as gullies and river beds. Slopes flatter than 25 degrees or steeper than 60 degrees typically have a lower incidence of avalanches. Human-triggered avalanches have the greatest incidence when the snow's angle of repose is between 35 and 45 degrees; the critical angle, the angle at which human-triggered avalanches are most frequent, is 38 degrees. "
AVALANCES,"When the incidence of human triggered avalanches is normalized by the rates of recreational use, however, hazard increases uniformly with slope angle, and no significant difference in hazard for a given exposure direction can be found. A slope that is flat enough to hold snow but steep enough to ski has the potential to generate an avalanche, regardless of the angle. The snowpack is composed of ground-parallel layers that accumulate over the winter. Each layer contains ice grains that are representative of the distinct meteorological conditions during which the snow formed and was deposited. Once deposited, a snow layer continues to evolve under the influence of the meteorological conditions that prevail after deposition. For an avalanche to occur, it is necessary that a snowpack have a weak layer (or instability) below a slab of cohesive snow. In practice the formal mechanical and structural factors related to snowpack instability are not directly observable outside of laboratories, thus the more easily observed properties of the snow layers (e.g. penetration resistance, grain size, grain type, temperature) are used as index measurements of the mechanical properties of the snow (e.g. tensile strength, friction coefficients, shear strength, and ductile strength). This results in two principal sources of uncertainty in determining snowpack stability based on snow structure: First, both the factors influencing snow stability and the specific characteristics of the snowpack vary widely within small areas and time scales, resulting in significant difficulty extrapolating point observations of snow layers across different scales of space and time. Second, the relationship between readily observable snowpack characteristics and the snowpack's critical mechanical properties has not been completely developed. While the deterministic relationship between snowpack characteristics and snowpack stability is still a matter of ongoing scientific study, there is a growing empirical understanding of the snow composition and deposition characteristics that influence the likelihood of an avalanche. Observation and experience has shown that newly fallen snow requires time to bond with the snow layers beneath it, especially if the new snow falls during very cold and dry conditions. If ambient air temperatures are cold enough, shallow snow above or around boulders, plants, and other discontinuities in the slope, weakens from rapid crystal growth that occurs in the presence of a critical temperature gradient. "
AVALANCES,"Large, angular snow crystals are indicators of weak snow, because such crystals have fewer bonds per unit volume than small, rounded crystals that pack tightly together. Consolidated snow is less likely to slough than loose powdery layers or wet isothermal snow; however, consolidated snow is a necessary condition for the occurrence of slab avalanches, and persistent instabilities within the snowpack can hide below well-consolidated surface layers. Uncertainty associated with the empirical understanding of the factors influencing snow stability leads most professional avalanche workers to recommend conservative use of avalanche terrain relative to current snowpack instability. Avalanches only occur in a standing diksnowpack. Typically winter seasons at high latitudes, high altitudes, or both have weather that is sufficiently unsettled and cold enough for precipitated snow to accumulate into a seasonal snowpack. Continentality, through its potentiating influence on the meteorological extremes experienced by snowpacks, is an important factor in the evolution of instabilities, and consequential occurrence of avalanches faster stabilization of the snowpack after storm cycles. The evolution of the snowpack is critically sensitive to small variations within the narrow range of meteorological conditions that allow for the accumulation of snow into a snowpack. Among the critical factors controlling snowpack evolution are: heating by the sun, radiational cooling, vertical temperature gradients in standing snow, snowfall amounts, and snow types. Generally, mild winter weather will promote the settlement and stabilization of the snowpack; conversely, very cold, windy, or hot weather will weaken the snowpack. At temperatures close to the freezing point of water, or during times of moderate solar radiation, a gentle freeze-thaw cycle will take place. The melting and refreezing of water in the snow strengthens the snowpack during the freezing phase and weakens it during the thawing phase. A rapid rise in temperature, to a point significantly above the freezing point of water, may cause avalanche formation at any time of year."
AVALANCES,"Persistent cold temperatures can either prevent new snow from stabilizing or destabilize the existing snowpack. Cold air temperatures on the snow surface produce a temperature gradient in the snow, because the ground temperature at the base of the snowpack is usually around 0 °C, and the ambient air temperature can be much colder. When a temperature gradient greater than 10 °C change per vertical meter of snow is sustained for more than a day, angular crystals called depth hoar or facets begin forming in the snowpack because of rapid moisture transport along the temperature gradient. These angular crystals, which bond poorly to one another and the surrounding snow, often become a persistent weakness in the snowpack. When a slab lying on top of a persistent weakness is loaded by a force greater than the strength of the slab and persistent weak layer, the persistent weak layer can fail and generate an avalanche. Any wind stronger than a light breeze can contribute to a rapid accumulation of snow on sheltered slopes downwind. Wind slabs form quickly and, if present, weaker snow below the slab may not have time to adjust to the new load. Even on a clear day, wind can quickly load a slope with snow by blowing snow from one place to another. Top-loading occurs when wind deposits snow from the top of a slope; cross-loading occurs when wind deposits snow parallel to the slope. When a wind blows over the top of a mountain, the leeward, or downwind, side of the mountain experiences top-loading, from the top to the bottom of that lee slope. When the wind blows across a ridge that leads up the mountain, the leeward side of the ridge is subject to cross-loading. Cross-loaded wind-slabs are usually difficult to identify visually. Snowstorms and rainstorms are important contributors to avalanche danger. Heavy snowfall will cause instability in the existing snowpack, both because of the additional weight and because the new snow has insufficient time to bond to underlying snow layers. Rain has a similar effect. In the short-term, rain causes instability because, like a heavy snowfall, it imposes an additional load on the snowpack; and, once rainwater seeps down through the snow, it acts as a lubricant, reducing the natural friction between snow layers that holds the snowpack together. Most avalanches happen during or soon after a storm."
AVALANCES,"When a slab avalanche forms, the slab disintegrates into increasingly smaller fragments as the snow travels downhill. If the fragments become small enough the outer layer of the avalanche, called a saltation layer, takes on the characteristics of a fluid. When sufficiently fine particles are present they can become airborne and, given a sufficient quantity of airborne snow, this portion of the avalanche can become separated from the bulk of the avalanche and travel a greater distance as a powder snow avalanche. Scientific studies using radar, following the 1999 Galtür avalanche disaster, confirmed the hypothesis that a saltation layer forms between the surface and the airborne components of an avalanche, which can also separate from the bulk of the avalanche. Driving an avalanche is the component of the avalanche's weight parallel to the slope; as the avalanche progresses any unstable snow in its path will tend to become incorporated, so increasing the overall weight. This force will increase as the steepness of the slope increases, and diminish as the slope flattens. Resisting this are a number of components that are thought to interact with each other: the friction between the avalanche and the surface beneath, friction between the air and snow within the fluid; fluid-dynamic drag at the leading edge of the avalanche; shear resistance between the avalanche and the air through which it is passing, and shear resistance between the fragments within the avalanche itself. An avalanche will continue to accelerate until the resistance exceeds the forward force. Daytime exposure to sunlight will rapidly destabilize the upper layers of the snowpack if the sunlight is strong enough to melt the snow, thereby reducing its hardness. During clear nights, the snowpack can re-freeze when ambient air temperatures fall below freezing, through the process of long-wave radiative cooling, or both. Radiative heat loss occurs when the night air is significantly cooler than the snowpack, and the heat stored in the snow is re-radiated into the atmosphere. Daytime exposure to sunlight will rapidly destabilize the upper layers of the snowpack if the sunlight is strong enough to melt the snow, thereby reducing its hardness. During clear nights, the snowpack can re-freeze when ambient air temperatures fall below freezing, through the process of long-wave radiative cooling, or both. Radiative heat loss occurs when the night air is significantly cooler than the snowpack, and the heat stored in the snow is re-radiated into the atmosphere."
AVALANCES,"Avalanche accidents are broadly differentiated into 2 categories: accidents in recreational settings, and accidents in residential, industrial, and transportation settings. This distinction is motivated by the observed difference in the causes of avalanche accidents in the two settings. In the recreational setting most accidents are caused by the people involved in the avalanche. In a 1996 study, found that 83% of all avalanches in the recreational setting were caused by those who were involved in the accident. In contrast, all of the accidents in the residential, industrial, and transportation settings were due to spontaneous natural avalanches. Because of the difference in the causes of avalanche accidents, and the activities pursued in the two settings, avalanche and disaster management professionals have developed two related preparedness, rescue, and recovery strategies for each of the settings. Modern radar technology enables the monitoring of large areas and the localization of avalanches at any weather condition, by day and by night. Complex alarm systems are able to detect avalanches within a short time in order to close (e.g. roads and rails) or evacuate (e.g. construction sites) endangered areas. An example of such a system is installed on the only access road of Zermatt in Switzerland. Two radars monitor the slope of a mountain above the road. The system automatically closes the road by activating several barriers and traffic lights within seconds such that no people are harmed. Warning systems can detect avalanches which develop slowly, such as ice avalanches caused by icefalls from glaciers. Interferometric radars, high-resolution cameras, or motion sensors can monitor instable areas over a long term, lasting from days to years. Experts interpret the recorded data and are able to recognize upcoming ruptures in order to initiate appropriate measures. Such systems (e.g. the monitoring of the Weissmies glacier in Switzerland) can recognize events several days in advance. Preventative measures are employed in areas where avalanches pose a significant threat to people, such as ski resorts, mountain towns, roads, and railways. There are several ways to prevent avalanches and lessen their power and develop preventative measures to reduce the likelihood and size of avalanches by disrupting the structure of the snowpack, while passive measures reinforce and stabilize the snowpack in situ. The simplest active measure is repeatedly traveling on a snowpack as snow accumulates; this can be by means of boot-packing, ski-cutting, or machine grooming."
